x,y,r,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16
1785,1485,75,0.0,0.0,0.05237828,0.0,0.0,0.0,0.0,0.10888265,0.0,0.0,0.28343353,0.20263888,0.0,0.0,0.091032766,0.26163396
1865,1371,75,0.0,0.0,0.050656307,0.21836954,0.0,0.103581086,0.0,0.0,0.0,0.05845706,0.07956718,0.259514,0.0,0.0,0.0,0.22985476
666,1745,75,0.035268504,0.20453341,0.12147596,0.0,0.0,0.0,0.0,0.14338663,0.0,0.01277066,0.1627332,0.0034412593,0.0,0.0,0.13194604,0.18444432
542,249,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
862,1616,75,0.0,0.0,0.057036,0.011977701,0.0,0.0046743685,0.0,0.019128125,0.0,0.0,0.1533696,0.32669872,0.0,0.0,0.0648436,0.3622719
1288,806,75,0.0,0.12332617,0.0,0.10383783,0.0,0.02672367,0.0,0.10665669,0.0,0.0,0.43101802,0.049275894,0.0,0.0,0.0,0.15916169
478,1686,75,0.10795382,0.307889,0.1200599,0.0045802733,0.0,0.0,0.0,0.04003159,0.0,0.0,0.07403713,0.0073825605,0.0,0.0,0.2258757,0.11218999
1787,1719,75,0.0,0.0,0.04315486,0.0,0.0,0.0,0.0,0.039997563,0.0,0.0,0.24807815,0.29232177,0.0,0.0,0.07508501,0.3013627
843,834,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
1114,1641,75,0.14724568,0.29142964,0.07027196,0.048889644,0.0,0.0007915425,0.0,0.054815665,0.0,0.0,0.103379354,0.01071849,0.0,0.0,0.17870876,0.093749285
1236,863,75,0.0,0.0,0.0,0.08081701,0.0,0.03580862,0.0,0.050531935,0.0,0.0,0.44092074,0.17450616,0.0,0.0,0.0,0.21741551
256,669,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
1874,1223,75,0.0,0.0,0.113993526,0.13703856,0.0,0.02695948,0.0,0.009416421,0.0,0.0,0.040903974,0.31988707,0.0,0.0,0.053645805,0.2981552
1339,1262,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
181,1337,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
1391,1180,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
1614,1707,75,0.0,0.0,0.2089003,0.10102538,0.0,0.0,0.0,0.06091538,0.0,0.0,0.0015548962,0.2164967,0.0,0.0,0.1706121,0.24049526
272,1323,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
93,685,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
1596,1719,75,0.0,0.0028899855,0.21565846,0.037020672,0.0,0.0,0.0,0.10637808,0.0,0.0,0.02249262,0.17890787,0.0,0.0,0.17534007,0.26131225
115,238,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
536,244,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
507,460,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
1000,1168,75,0.0,0.0,0.046833362,0.05965586,0.0,0.031652488,0.0,0.0,0.0,0.0,0.14386465,0.3404281,0.0,0.0,0.028120525,0.34944504
1431,411,75,0.0,0.0,0.060420424,0.007923013,0.0,0.0,0.0,0.03560685,0.0,0.0075227367,0.22576001,0.30294293,0.0,0.0,0.09132019,0.26850381
1696,840,75,0.0,0.0,0.05049145,0.24014685,0.0,0.121213086,0.0,0.0,0.0,0.07700351,0.08662197,0.22084942,0.0,0.0,0.0,0.20367377
697,1158,75,0.0,0.0,0.009638389,0.0018885914,0.0,0.022096371,0.0,0.0070229936,0.0,0.0,0.2624444,0.29854602,0.0,0.0,0.008312701,0.39005053
414,611,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
1597,449,75,0.0031601854,0.0,0.12047868,0.24217401,0.01796742,0.08122581,0.0,0.0,0.0,0.091208674,0.02336218,0.19719946,0.0,0.0074310196,0.03388164,0.1819109
1617,833,75,0.0,0.0,0.03958698,0.118867524,0.0,0.05860962,0.0,0.0,0.0,0.006122625,0.13162427,0.33265102,0.0,0.0,0.002468161,0.3100697
1468,1985,75,0.0,0.0,0.0068046185,0.044839848,0.0,0.046118587,0.0,0.0,0.0,0.0,0.24108009,0.29386765,0.0,0.0,0.002174898,0.36511433
378,2006,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
723,1789,75,0.016358685,0.16115952,0.16876635,0.0,0.0,0.0,0.0,0.12993835,0.0,0.0011087739,0.10122637,0.041328948,0.0,0.0,0.16680393,0.21330905
1458,2040,75,0.0,0.0,0.10166005,0.036089048,0.0,0.0,0.0,0.05626684,0.0,0.0,0.09260656,0.28794608,0.0,0.0,0.10079698,0.32463443
267,510,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
1133,1571,75,0.0,0.21325748,0.064303264,0.0,0.0,0.0,0.0,0.18246034,0.0,0.017069755,0.3104863,0.0,0.0,0.0,0.04571047,0.16671243
1109,701,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
1722,574,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
1458,84,75,0.058494203,0.03633585,0.09559518,0.24841261,0.0,0.08899198,0.0,0.0,0.0,0.09544303,0.026888842,0.15751195,0.0,0.0,0.055871323,0.13645494
1041,1163,75,0.0,0.0,0.03146548,0.081518196,0.0,0.049317222,0.0,0.0,0.0,0.0,0.15916216,0.33005765,0.0,0.0,0.0051775384,0.34330174
1572,1884,75,0.107769586,0.31783682,0.1432518,0.014509236,0.0,0.0,0.0,0.0051962268,0.0,0.0,0.02825214,0.025461527,0.0,0.0,0.2579143,0.09980836
347,1465,75,0.045171175,0.30950212,0.18854178,0.0,0.0,0.0,0.0,0.004098425,0.0,0.0,0.018938944,0.041203685,0.0,0.0,0.26061505,0.13192892
947,1383,75,0.0,0.0,0.0965682,0.16432685,0.0,0.046510164,0.0,0.0,0.0,0.020377358,0.041595906,0.320106,0.0,0.0,0.028896743,0.2816188
260,1472,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
1280,1907,75,0.13750127,0.2712779,0.018094057,0.029502343,0.0,0.0,0.0,0.11217823,0.0,0.0,0.20644902,0.0,0.0,0.0,0.12093461,0.104062505
869,1624,75,0.0,0.0,0.057011332,0.011781678,0.0,0.004599462,0.0,0.01934045,0.0,0.0,0.15351807,0.32646284,0.0,0.0,0.064901106,0.36238506
361,306,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
1126,451,75,0.0,0.0,0.05032507,0.033112947,0.0,0.017790264,0.0,0.0,0.0,0.0,0.15677108,0.33805066,0.0,0.0,0.04611479,0.3578352
293,329,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
272,114,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
1217,1577,75,0.0,0.17932174,0.11554247,0.0,0.0,0.0,0.0,0.17021908,0.0,0.0071030585,0.23120563,0.010645312,0.0,0.0,0.09364804,0.19231468
896,596,75,0.0,0.0,0.08335077,0.0,0.0,0.0,0.0,0.15926795,0.0,0.0,0.25010246,0.1515985,0.0,0.0,0.10822165,0.24745874
535,1734,75,0.12592214,0.26735848,0.035488266,0.014027032,0.0,0.0,0.0,0.11531635,0.0,0.0,0.19453567,0.0,0.0,0.0,0.13127138,0.11608069
1440,1776,75,0.016680492,0.1600631,0.1562532,0.0,0.0,0.0,0.0,0.14245707,0.0,0.004786309,0.12446367,0.03625901,0.0,0.0,0.15025768,0.20877956
1858,857,75,0.063890316,0.33868542,0.18316063,0.0,0.0049741124,0.0,0.0,0.0,0.0,0.0,0.0,0.052187234,0.0,0.0,0.27203524,0.08506701
870,1276,75,0.0,0.0,0.05701191,0.011716488,0.0,0.0045770756,0.0,0.019430282,0.0,0.0,0.15351962,0.3263564,0.0,0.0,0.06490096,0.36248735
220,739,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
883,238,75,0.0,0.0,0.057678893,0.011396432,0.0,0.0033223617,0.0,0.02041838,0.0,0.0,0.1562926,0.32606804,0.0,0.0,0.06833927,0.35648403
1489,235,75,0.0,0.0,0.09932462,0.24087824,0.0,0.0921608,0.0,0.0,0.0,0.08175675,0.031537138,0.23943059,0.0,0.0,0.01049277,0.20441918
1823,1585,75,0.0,0.0,0.04685654,0.018532127,0.0,0.008112919,0.0,0.008316928,0.0,0.0,0.20727557,0.32952616,0.0,0.0,0.07076712,0.3106126
920,564,75,0.0,0.0,0.063870266,0.0,0.0,0.0,0.0,0.1338231,0.0,0.0,0.27010414,0.17788151,0.0,0.0,0.09812703,0.256194
1773,1374,75,0.0,0.0,0.05355453,0.0,0.0,0.0,0.0,0.043580625,0.0,0.0,0.19073476,0.2939916,0.0,0.0,0.07875571,0.33938283
1070,545,75,0.0,0.0,0.09920251,0.04407861,0.0,0.0007127841,0.0,0.044849455,0.0,0.0,0.08723225,0.30146542,0.0,0.0,0.09217438,0.33028457
93,1810,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
1693,1515,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
125,1950,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
1242,221,75,0.0,0.015303284,0.093980126,0.0,0.0,0.0,0.0,0.16417654,0.0,0.0,0.24310821,0.13260865,0.0,0.0,0.10947811,0.24134506
193,1452,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
794,872,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
734,503,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
809,1314,75,0.0,0.0,0.05701191,0.011716488,0.0,0.0045770756,0.0,0.019430282,0.0,0.0,0.15351962,0.3263564,0.0,0.0,0.06490096,0.36248735
1675,98,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
1428,1879,75,0.013486192,0.15650477,0.18518959,0.0,0.0,0.0,0.0,0.11351264,0.0,0.0,0.0714928,0.060008306,0.0,0.0,0.18337478,0.21643096
1301,763,75,0.0,0.19157405,0.09339153,0.0,0.020302834,0.0,0.0,0.08966363,0.0,0.0,0.32321054,0.047153875,0.0,0.0,0.059833497,0.17487003
1786,693,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
1046,685,75,0.0,0.075067475,0.22173572,0.093712546,0.010333649,0.0,0.0,0.012788744,0.0,0.0,0.0,0.18753612,0.0,0.008065528,0.19749533,0.19326489
494,1505,75,0.054952238,0.2321492,0.07986261,0.0,0.0,0.0,0.0,0.14229691,0.0,0.012318682,0.21270615,0.0,0.0,0.0,0.11277999,0.15293415
1259,1641,75,0.03087047,0.19251224,0.13277404,0.0,0.0,0.0,0.0,0.14225821,0.0,0.010905237,0.14664759,0.012044992,0.0,0.0,0.13953961,0.19244759
203,1521,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
1225,317,75,0.0,0.0,0.10982549,0.22831163,0.0,0.08109341,0.0,0.0,0.0,0.062424257,0.023115342,0.24732861,0.0,0.011837189,0.020122968,0.21594098
328,1311,75,0.0,0.03557792,0.06413202,0.0,0.0,0.0,0.0,0.17247963,0.0,0.0,0.34132943,0.10607163,0.0,0.0,0.05574081,0.2246686
943,1183,75,0.0,0.0,0.05683676,0.01320215,0.0,0.0054598516,0.0,0.017690357,0.0,0.0,0.15244876,0.3279505,0.0,0.0,0.06377886,0.36263263
1389,451,75,0.0,0.0,0.056353614,0.0,0.0,0.0,0.0,0.12521967,0.0,0.0,0.2840373,0.18431975,0.0,0.0,0.09146823,0.2586015
1043,1177,75,0.0,0.0,0.032989234,0.047144104,0.0,0.030945297,0.0,0.0,0.0,0.0,0.17912331,0.32975888,0.0,0.0,0.018257093,0.36178207
1863,769,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
1533,1155,75,0.057344597,0.32821938,0.187346,0.0,0.010840765,0.0,0.0,0.0,0.0,0.0,0.0,0.06019561,0.0,0.0,0.2707655,0.08528819
1087,1886,75,0.0,0.0,0.05699867,0.0,0.0,0.0,0.0,0.03785639,0.0,0.0,0.21430385,0.30343196,0.0,0.0,0.08622293,0.30118626
1753,492,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
1778,1126,75,0.0,0.0,0.01900556,0.106436215,0.0,0.06079832,0.0,0.0,0.0,0.0009813184,0.18386394,0.33054513,0.0,0.0,0.0,0.29836956
1288,230,75,0.0,0.0,0.06298543,0.0,0.0,0.0,0.0,0.13922887,0.0,0.0,0.27833202,0.17061289,0.0,0.0,0.0945486,0.25429222
717,1710,75,0.0,0.0821384,0.13926442,0.0,0.0,0.0,0.0,0.1704655,0.0,0.0,0.18980427,0.07730225,0.0,0.0,0.11723771,0.22378747
1183,614,75,0.0,0.014526313,0.19855264,0.14773685,0.002331627,0.007187332,0.0,0.010384869,0.0,0.0026685619,0.009002048,0.24454546,0.0,0.00016638938,0.16360569,0.19929214
1741,384,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
1568,1871,75,0.06913749,0.28418663,0.16723868,0.006058729,0.0,0.0,0.0,0.026445046,0.0,0.0,0.031123452,0.0403442,0.0,0.0,0.24570803,0.12975769
929,1833,75,0.0,0.0,0.16600595,0.123417266,0.0,0.0042498256,0.0,0.033379328,0.0,0.0,0.041298445,0.2708472,0.0,0.0,0.13934197,0.22146003
1498,659,75,0.0,0.0,0.042493608,0.0,0.0,0.0,0.0,0.041700542,0.0,0.0,0.23948061,0.29050636,0.0,0.0,0.07318671,0.3126322
102,628,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
1415,1050,75,0.0,0.0,0.16937126,0.13522092,0.0,0.009400622,0.0,0.023627302,0.0,0.0,0.03345641,0.2808324,0.0,0.0,0.12860031,0.21949072
1425,1225,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
1478,834,75,0.0,0.0,0.05384282,0.0027242647,0.0,0.0032235333,0.0,0.027191024,0.0,0.0,0.159664,0.31468263,0.0,0.0,0.060643077,0.37802875
363,1981,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
607,1972,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
147,1302,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
1751,1870,75,0.0,0.0,0.0871011,0.06055092,0.0,0.012339782,0.0,0.030922903,0.0,0.0,0.077554435,0.3160157,0.0,0.0,0.0621355,0.35337967
843,1174,75,0.0,0.0,0.049846124,0.004483381,0.0,0.0054474254,0.0,0.020713152,0.0,0.0,0.16334614,0.31869692,0.0,0.0,0.053778023,0.38368884
215,700,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
427,1119,75,0.048926637,0.32881135,0.18781953,0.0,0.024354078,0.0,0.0,0.0,0.0,0.0,0.0,0.04862636,0.0,0.0,0.26675713,0.0947049
732,711,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
1206,1917,75,0.0,0.0,0.044396807,0.22086832,0.0,0.10847561,0.0,0.0,0.0,0.05676476,0.09285398,0.25011918,0.0,0.0,0.0,0.22652137
1333,1358,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
1197,1116,75,0.0,0.0,0.07009022,0.018317793,0.0,0.004946579,0.0,0.042652573,0.0,0.0,0.119962305,0.29916525,0.0,0.0,0.070074946,0.3747903
1573,900,75,0.0,0.0,0.08697477,0.0064487588,0.0,0.0,0.0,0.059816748,0.0,0.0,0.14947358,0.28485554,0.0,0.0,0.110826224,0.30160442
1152,875,75,0.0,0.108910665,0.031624682,0.018787889,0.0,0.0,0.0,0.14347643,0.0,0.0,0.43153813,0.0761914,0.0,0.0,0.0,0.18947075
120,1941,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
1251,610,75,0.019300183,0.27097562,0.21165796,0.0,0.036572013,0.0,0.0,0.0,0.0,0.0,0.0,0.08021391,0.0,0.0,0.25911728,0.12216309
294,674,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
579,1288,75,0.0,0.0,0.0912878,0.01187983,0.0,0.0,0.0,0.055262703,0.0,0.00058404263,0.16267899,0.2893372,0.0,0.0,0.11764886,0.27132052
1197,145,75,0.020864733,0.2855725,0.2015694,0.0,0.0,0.0,0.0,0.016645892,0.0,0.0,0.02251112,0.04076247,0.0,0.0,0.25095743,0.16111651
1294,1941,75,0.18706974,0.28069353,0.0,0.06839372,0.0,0.024284208,0.0,0.07399823,0.0,0.0,0.1752947,0.0,0.0,0.0,0.1267109,0.06355499
1049,357,75,0.0,0.0,0.056999426,0.012225645,0.0,0.0047727306,0.0,0.018742966,0.0,0.0,0.15341151,0.32714814,0.0,0.0,0.06479776,0.36190182
1801,1986,75,0.0,0.08044528,0.22597718,0.088328816,0.0,0.0,0.0,0.01868971,0.0,0.0,0.0,0.18660997,0.0,0.0,0.20589948,0.19404952
331,1706,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
598,1822,75,0.12148667,0.26652467,0.024789475,0.01728784,0.0,0.0,0.0,0.12682319,0.0,0.00059002655,0.213941,0.0,0.0,0.0,0.11204777,0.11650938
1872,1086,75,0.0,0.05108209,0.0,0.19077493,0.0,0.09600963,0.0,0.024997994,0.0,0.0,0.39298174,0.090372205,0.0,0.0,0.0,0.15378141
465,1118,75,0.0,0.14683302,0.06377698,0.008786771,5.2478994e-05,0.0,0.0,0.09347801,0.0,0.0,0.37919915,0.08398544,0.0,0.0,0.034995448,0.18889263
200,939,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
1297,1518,75,0.0,0.111854464,0.112407975,0.0,0.0,0.0,0.0,0.18473439,0.0,0.0,0.25422713,0.04936257,0.0,0.0,0.07831022,0.20910329
1465,676,75,0.0,0.0,0.039508164,0.0,0.0,0.0,0.0,0.092349164,0.0,0.0,0.2989976,0.2183692,0.0,0.0,0.078509636,0.2722662
594,1651,75,0.042703398,0.2147314,0.1122388,0.0,0.0,0.0,0.0,0.14097589,0.0,0.012106075,0.1705311,0.0,0.0,0.0,0.13083287,0.1758804
1515,1844,75,0.009265203,0.1463246,0.19015664,0.0,0.0,0.0,0.0,0.11405471,0.0,0.0,0.06907837,0.07009741,0.0,0.0,0.1827629,0.21826015
801,1235,75,0.0,0.0,0.05701191,0.011716488,0.0,0.0045770756,0.0,0.019430282,0.0,0.0,0.15351962,0.3263564,0.0,0.0,0.06490096,0.36248735
434,316,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
526,1647,75,0.09734053,0.25479305,0.047072742,0.0049592704,0.0,0.0,0.0,0.13187374,0.0,0.0076928358,0.21099374,0.0,0.0,0.0,0.11631869,0.12895545
831,812,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
1555,1353,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
363,1943,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
1790,737,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
744,1913,75,0.075843535,0.31017515,0.17168127,0.030986642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059638873,0.0,0.0,0.25857252,0.09310201
1771,687,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
1134,349,75,0.0,0.0,0.048753742,0.13864958,0.0,0.064028345,0.0,0.0,0.0,0.0140365865,0.10458867,0.32454893,0.0,0.0,0.0026080566,0.30278608
1840,1598,75,0.0,0.0,0.05236378,0.092573464,0.0,0.04132667,0.0,0.0,0.0,0.0,0.12018943,0.34650788,0.0,0.0,0.026033292,0.3210055
1709,1726,75,0.0,0.004258972,0.03408476,0.0,0.0,0.0,0.0,0.14133584,0.0,0.0,0.38745302,0.15173262,0.0,0.0,0.041407906,0.2397269
1735,519,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
586,1017,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
903,511,75,0.0,0.0,0.057172187,0.0,0.0,0.0,0.0,0.12203415,0.0,0.0,0.27934137,0.18839434,0.0,0.0,0.09378217,0.25927585
1841,1784,75,0.0,0.0,0.10636052,0.2131543,0.0,0.064883575,0.0,0.0,0.0,0.05731115,0.029539652,0.27346587,0.0,0.00786061,0.03159269,0.2158316
95,1903,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
1063,825,75,0.057553392,0.32851848,0.18620819,0.0,0.013180353,0.0,0.0,0.0,0.0,0.0,0.0,0.05902084,0.0,0.0,0.2698274,0.085691385
810,1410,75,0.0,0.0,0.05701191,0.011716488,0.0,0.0045770756,0.0,0.019430282,0.0,0.0,0.15351962,0.3263564,0.0,0.0,0.06490096,0.36248735
161,1557,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
1461,429,75,0.0,0.0,0.04908466,0.07718185,0.0,0.026364293,0.0,0.0,0.0,0.017009206,0.16425426,0.34954405,0.0,0.0,0.046704132,0.26985756
1503,1363,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
720,646,75,0.05318426,0.3287609,0.18767099,0.0,0.011920035,0.0,0.0,0.0,0.0,0.0,0.0,0.058272965,0.0,0.0,0.26905784,0.09113297
1428,847,75,0.0,0.0,0.045375854,0.0,0.0,0.0,0.0,0.033532396,0.0,0.0,0.18337885,0.30157113,0.0,0.0,0.059420712,0.3767211
612,1961,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
788,1603,75,0.0,0.0,0.06543081,0.009446479,0.0,0.0,0.0,0.028134588,0.0,0.0,0.16911784,0.32089242,0.0,0.0,0.08674579,0.3202321
1149,200,75,0.004637388,0.0,0.057773933,0.25395653,0.0,0.12369391,0.0,0.0,0.0,0.09944604,0.08338849,0.18639418,0.0,0.0,0.0,0.19070952
93,1820,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
653,1030,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
1040,940,75,0.053041477,0.3336328,0.18593958,0.0,0.020430509,0.0,0.0,0.0,0.0,0.0,0.0,0.047559384,0.0,0.0,0.26782432,0.091571964
1153,617,75,0.0,0.00473323,0.19828886,0.1396246,0.0,0.0056979517,0.0,0.01970458,0.0,0.0,0.009775737,0.24992846,0.0,0.0,0.16335954,0.20888706
